source1_entity_id,cand_count,gt_matches,pred_matches_82,pred_matches_90,pred_matches_95,top1_prob,top2_prob,prob_margin,has_zero_gt,top1_is_correct,top1_candidate_id,top1_source
S1-484643107,35,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-184735816,source3
S1-484659365,1,0,0,0,0,0.0003,0.0,0.0003,true,false,S3-994296520,source3
S1-484728325,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-682660453,source2
S1-484761650,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-768546172,source2
S1-484893855,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-413103989,source3
S1-484951417,13,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-124043368,source3
S1-485141565,5,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-798504456,source2
S1-485267784,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-811086572,source2
S1-485356577,48,0,0,0,0,0.0001,0.0,0.0,true,false,S3-682484756,source3
S1-485622086,67,0,0,0,0,0.0,0.0,0.0,true,false,S3-673840836,source3
S1-485825054,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-554376645,source3
S1-48588890,19,0,0,0,0,0.0003,0.0001,0.0002,true,false,S2-792863313,source2
S1-486019907,49,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-740833339,source3
S1-486143808,32,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-88973736,source2
S1-486185859,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-872652637,source3
S1-486198122,73,0,0,0,0,0.0,0.0,0.0,true,false,S2-902614620,source2
S1-486210065,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-947089034,source3
S1-486271462,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-115448409,source3
S1-486296456,50,0,0,0,0,0.0016,0.0001,0.0015,true,false,S3-236390144,source3
S1-486344682,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-599377573,source3
S1-486389191,6,0,0,0,0,0.0087,0.0004,0.0082,true,false,S2-655597234,source2
S1-486634482,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-332936295,source3
S1-486864366,3,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-774226382,source2
S1-486867056,1,0,0,0,0,0.0118,0.0,0.0118,true,false,S2-126464482,source2
S1-486907228,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-773411934,source3
S1-487032061,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-941746145,source3
S1-487043412,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-233220343,source3
S1-48711788,57,0,0,0,0,0.0003,0.0002,0.0001,true,false,S2-583467355,source2
S1-487154804,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-23901043,source2
S1-487182924,42,0,0,0,0,0.0,0.0,0.0,true,false,S2-602339747,source2
S1-487183530,8,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-754875029,source3
S1-487235852,1,1,1,1,1,0.9679,0.0,0.9679,false,true,S3-776708025,source3
S1-487415868,1,1,1,1,1,0.9837,0.0,0.9837,false,true,S2-943171315,source2
S1-487421109,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-347967135,source2
S1-487449323,22,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-133891194,source2
S1-48770099,5,0,0,0,0,0.0,0.0,0.0,true,false,S3-772156859,source3
S1-487776979,6,0,0,0,0,0.0003,0.0,0.0002,true,false,S3-264954180,source3
S1-487857141,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-525282662,source3
S1-488051414,44,0,0,0,0,0.0,0.0,0.0,true,false,S2-642831788,source2
S1-48832342,46,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-800869900,source2
S1-488332580,14,0,0,0,0,0.0197,0.0026,0.0171,true,false,S3-859639996,source3
S1-48837061,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-257000231,source3
S1-488645480,15,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-586347120,source2
S1-488681298,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-487141031,source3
S1-488828649,25,0,0,0,0,0.0,0.0,0.0,true,false,S2-282819380,source2
S1-488871702,1,1,0,0,0,0.116,0.0,0.116,false,true,S2-241944951,source2
S1-488979626,1,1,1,1,1,0.9734,0.0,0.9734,false,true,S3-495070967,source3
S1-489169236,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-834882218,source3
S1-48928808,113,0,0,0,0,0.0,0.0,0.0,true,false,S3-344183576,source3
S1-489772204,51,0,0,0,0,0.0,0.0,0.0,true,false,S3-294722684,source3
S1-489817305,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-147741764,source3
S1-489995071,29,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-855535637,source2
S1-490144809,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-440331380,source2
S1-49032225,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-543459874,source2
S1-490383704,1,1,1,1,0,0.9476,0.0,0.9476,false,true,S2-403433940,source2
S1-490473619,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-273130398,source3
S1-49053384,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-716893463,source3
S1-490559969,7,0,0,0,0,0.0001,0.0,0.0,true,false,S3-797505453,source3
S1-490689266,1,1,1,1,1,0.9827,0.0,0.9827,false,true,S3-316238241,source3
S1-490725588,33,0,0,0,0,0.0,0.0,0.0,true,false,S2-934812140,source2
S1-490748403,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-834328940,source3
S1-490801230,57,0,0,0,0,0.0,0.0,0.0,true,false,S3-257823186,source3
S1-490917776,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-439119586,source3
S1-490933364,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-475961407,source2
S1-490994077,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-531062265,source2
S1-491141800,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-923885465,source3
S1-491204002,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-956754780,source3
S1-491337400,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-919425802,source3
S1-491421997,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-750993116,source2
S1-491603845,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-250393894,source3
S1-491664006,45,0,0,0,0,0.0,0.0,0.0,true,false,S2-834353592,source2
S1-491878623,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-638153798,source3
S1-491903032,4,0,0,0,0,0.1785,0.0,0.1785,true,false,S3-272559754,source3
S1-491904517,1,0,0,0,0,0.1913,0.0,0.1913,true,false,S3-356898073,source3
S1-491973276,53,0,0,0,0,0.0007,0.0006,0.0001,true,false,S3-78523936,source3
S1-49204498,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-670759440,source2
S1-492200919,40,0,0,0,0,0.0,0.0,0.0,true,false,S3-490534908,source3
S1-492232458,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-748843940,source3
S1-492323372,2,0,0,0,0,0.0615,0.0004,0.0611,true,false,S2-278357420,source2
S1-49235336,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-528153832,source3
S1-492396479,39,0,0,0,0,0.0,0.0,0.0,true,false,S2-230441924,source2
S1-492433186,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-987389053,source2
S1-492467148,6,0,0,0,0,0.0,0.0,0.0,true,false,S3-178421278,source3
S1-492761709,52,0,0,0,0,0.0004,0.0001,0.0003,true,false,S2-110461118,source2
S1-492793391,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-207262214,source3
S1-492906807,1,1,1,1,1,0.998,0.0,0.998,false,true,S2-296211902,source2
S1-493193800,42,0,0,0,0,0.0,0.0,0.0,true,false,S3-81829926,source3
S1-493265091,52,1,1,1,1,0.9921,0.0,0.9921,false,true,S3-117918192,source3
S1-493292626,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-623144530,source3
S1-493794660,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-863964512,source2
S1-49382308,1,0,0,0,0,0.0273,0.0,0.0273,true,false,S3-169632360,source3
S1-494028959,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-801897899,source3
S1-494100673,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-3142726,source3
S1-494201733,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-497166480,source2
S1-494247507,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-439932778,source2
S1-494268853,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-855323790,source2
S1-494382781,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-832025037,source3
S1-494570981,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-352036107,source3
S1-494577462,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-238501066,source2
S1-49462470,44,0,0,0,0,0.0784,0.0161,0.0624,true,false,S2-774426640,source2
S1-494658105,4,0,0,0,0,0.1649,0.0001,0.1648,true,false,S2-754430630,source2
S1-494671234,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-761462798,source2
S1-495197077,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-771021444,source2
S1-495204242,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-103089690,source3
S1-49531495,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-351276411,source3
S1-495348398,6,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-659993517,source3
S1-49535321,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-344524194,source3
S1-495361147,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-420006796,source3
S1-495411319,44,0,0,0,0,0.0,0.0,0.0,true,false,S2-88773721,source2
S1-495445024,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-290342295,source2
S1-49552474,14,0,0,0,0,0.0,0.0,0.0,true,false,S2-341785772,source2
S1-495565221,1,1,1,1,1,0.9995,0.0,0.9995,false,true,S2-192139561,source2
S1-495607447,2,1,1,1,1,0.9973,0.0,0.9973,false,true,S3-150344127,source3
S1-495643608,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-160979579,source2
S1-495689329,2,0,0,0,0,0.0001,0.0,0.0,true,false,S3-412762197,source3
S1-495908162,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-935409009,source3
S1-496069384,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-493650221,source3
S1-496095088,67,0,0,0,0,0.0007,0.0,0.0007,true,false,S2-22913222,source2
S1-4962391,1,1,1,1,1,0.9996,0.0,0.9996,false,true,S2-871533737,source2
S1-496255361,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-326558565,source3
S1-496261785,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-459292686,source2
S1-4962711,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-827087056,source3
S1-496346323,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-332419658,source2
S1-496359524,2,0,0,0,0,0.0138,0.0,0.0138,true,false,S2-463777398,source2
S1-496446933,1,0,0,0,0,0.2855,0.0,0.2855,true,false,S2-915769300,source2
S1-496507542,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-855854261,source3
S1-496558695,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-337644802,source2
S1-496563197,16,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-417129458,source3
S1-496688637,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-483919065,source2
S1-49676790,1,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-649750157,source2
S1-496808170,35,0,0,0,0,0.0,0.0,0.0,true,false,S3-300964048,source3
S1-496888913,69,0,0,0,0,0.0001,0.0,0.0,true,false,S2-769593268,source2
S1-497025592,49,0,0,0,0,0.0005,0.0,0.0005,true,false,S3-765325140,source3
S1-497160394,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-299347447,source3
S1-497210711,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-98907212,source3
S1-497247261,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-818320083,source3
S1-497448595,53,0,0,0,0,0.0,0.0,0.0,true,false,S3-995989225,source3
S1-497653195,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-26497400,source3
S1-497657006,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-403724993,source3
S1-497758363,53,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-123569279,source3
S1-497825592,2,0,0,0,0,0.0697,0.0613,0.0084,true,false,S3-451118302,source3
S1-497927579,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-152104891,source2
S1-497964808,1,1,0,0,0,0.3014,0.0,0.3014,false,true,S3-190748154,source3
S1-497997494,52,1,1,1,1,0.9972,0.0001,0.9972,false,true,S3-166030131,source3
S1-498316043,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-11522767,source3
S1-498471101,46,0,0,0,0,0.0,0.0,0.0,true,false,S3-684185311,source3
S1-498503363,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-689329503,source2
S1-498516323,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-174444508,source3
S1-498537883,42,0,0,0,0,0.0005,0.0001,0.0004,true,false,S3-697004950,source3
S1-498569847,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-458156761,source3
S1-498662924,1,1,1,1,1,0.9866,0.0,0.9866,false,true,S3-39055578,source3
S1-498738124,7,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-511725487,source2
S1-498754359,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-938406376,source3
S1-49880635,2,1,1,1,1,0.9936,0.0,0.9936,false,true,S2-468761482,source2
S1-498809660,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-774277343,source2
S1-498973317,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-705892915,source2
S1-498989998,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-48720105,source3
S1-499075570,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-985731402,source3
S1-499308314,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-363868057,source2
S1-499494221,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-28652509,source3
S1-499546353,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-663748020,source2
S1-499683670,10,0,0,0,0,0.0,0.0,0.0,true,false,S2-572061315,source2
S1-499729317,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-548771393,source2
S1-499809025,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-89638034,source3
S1-499844706,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-265638842,source2
S1-499898231,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-593212458,source2
S1-499937619,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-152268604,source2
S1-499939565,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-865088358,source2
S1-499972846,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-206668421,source3
S1-500041768,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-149550360,source2
S1-500059903,74,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-113726283,source2
S1-500072209,74,0,0,0,0,0.0001,0.0,0.0,true,false,S2-720823918,source2
S1-500250016,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-832424107,source3
S1-500261908,2,1,1,1,1,0.9627,0.0,0.9627,false,true,S2-205940570,source2
S1-500334665,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-331724815,source2
S1-500363061,29,0,0,0,0,0.0005,0.0002,0.0003,true,false,S3-804761630,source3
S1-500369022,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-447055701,source2
S1-500526441,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-574293947,source2
S1-5006890,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-283918647,source2
S1-501127978,43,0,0,0,0,0.015,0.0001,0.0149,true,false,S2-490736028,source2
S1-501252929,4,0,0,0,0,0.0001,0.0,0.0,true,false,S3-433306607,source3
S1-501300053,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-443722463,source3
S1-501349567,9,0,0,0,0,0.0003,0.0001,0.0001,true,false,S3-213354897,source3
S1-501424983,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-950087762,source2
S1-501530645,1,0,0,0,0,0.0004,0.0,0.0004,true,false,S2-199026847,source2
S1-50157089,52,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-569967225,source2
S1-501599766,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-985067449,source2
S1-501633778,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-978700462,source3
S1-501760502,63,0,0,0,0,0.0008,0.0001,0.0007,true,false,S2-403600839,source2
S1-501961922,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-206904350,source3
S1-502043608,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-135305339,source2
S1-502154222,4,0,0,0,0,0.0203,0.0001,0.0202,true,false,S2-946521977,source2
S1-502209550,1,1,1,1,1,0.9977,0.0,0.9977,false,true,S2-404576751,source2
S1-50235365,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-259962687,source3
S1-502463933,1,0,0,0,0,0.0853,0.0,0.0853,true,false,S3-526066552,source3
S1-502517390,17,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-56631800,source2
S1-502555074,1,1,0,0,0,0.5671,0.0,0.5671,false,true,S3-403740975,source3
S1-502609338,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-733697636,source3
S1-502634331,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-169225834,source2
S1-502760234,43,0,0,0,0,0.0002,0.0,0.0001,true,false,S2-504696782,source2
S1-502926085,57,0,0,0,0,0.0,0.0,0.0,true,false,S3-566631649,source3
S1-502933658,35,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-786243347,source3
S1-502990046,7,0,0,0,0,0.024,0.0,0.024,true,false,S2-262225869,source2
S1-503002924,48,0,0,0,0,0.0,0.0,0.0,true,false,S2-858313842,source2
S1-50306698,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-756653786,source2
S1-503134296,5,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-901785576,source2
S1-503342709,19,0,0,0,0,0.7834,0.0034,0.7799,true,false,S2-710114025,source2
S1-503731083,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-263680379,source2
S1-503828773,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-243886360,source2
S1-503927396,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-72964623,source2
S1-504018784,39,0,0,0,0,0.0,0.0,0.0,true,false,S2-158530475,source2
S1-50405097,37,0,0,0,0,0.0,0.0,0.0,true,false,S2-133462029,source2
S1-504523804,26,0,0,0,0,0.0,0.0,0.0,true,false,S3-631372982,source3
S1-504633584,26,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-125334350,source3
S1-504790211,30,1,0,0,0,0.0298,0.0,0.0297,false,true,S2-340882825,source2
S1-504798667,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-254452985,source2
S1-504863624,14,0,0,0,0,0.0001,0.0001,0.0001,true,false,S2-845973569,source2
S1-504899681,49,0,0,0,0,0.0,0.0,0.0,true,false,S2-212014016,source2
S1-505090910,74,0,0,0,0,0.0059,0.0002,0.0057,true,false,S3-807892069,source3
S1-505159867,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-61100587,source2
S1-505223852,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-444720805,source2
S1-505242350,58,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-468540774,source3
S1-505262095,39,0,0,0,0,0.0,0.0,0.0,true,false,S3-866342507,source3
S1-505367126,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-148122090,source3
S1-505465652,6,0,0,0,0,0.0,0.0,0.0,true,false,S3-49801425,source3
S1-505599291,9,1,1,1,1,0.9937,0.0,0.9937,false,true,S2-377841028,source2
S1-505934211,57,0,0,0,0,0.0,0.0,0.0,true,false,S3-202608236,source3
S1-506295724,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-640495035,source3
S1-506412705,7,0,0,0,0,0.0001,0.0,0.0,true,false,S3-281996514,source3
S1-50642024,40,1,1,1,1,0.9993,0.0,0.9993,false,true,S3-12777054,source3
S1-506442056,39,0,0,0,0,0.0,0.0,0.0,true,false,S3-694649203,source3
S1-506503447,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-476349918,source2
S1-506528107,2,0,0,0,0,0.0001,0.0,0.0,true,false,S2-916223864,source2
S1-506528187,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-985896402,source3
S1-506582192,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-817108615,source3
S1-506699406,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-692939662,source2
S1-506720235,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-794892610,source2
S1-506783086,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-809971843,source3
S1-506790583,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-687022766,source2
S1-506892040,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-770751342,source2
S1-506971700,13,0,0,0,0,0.0007,0.0002,0.0004,true,false,S3-492859890,source3
S1-50700354,32,0,0,0,0,0.0,0.0,0.0,true,false,S3-230997507,source3
S1-507253815,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-999790230,source3
S1-507376060,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-371014043,source2
S1-507647623,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-877865216,source3
S1-507711091,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-51842838,source2
S1-50780963,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-856868055,source3
S1-507856840,36,0,0,0,0,0.0,0.0,0.0,true,false,S2-66924417,source2
S1-507889139,3,0,0,0,0,0.0003,0.0,0.0002,true,false,S2-571027021,source2
S1-508005859,62,0,0,0,0,0.0,0.0,0.0,true,false,S2-616771983,source2
S1-508095099,8,0,0,0,0,0.0,0.0,0.0,true,false,S3-315431486,source3
S1-50821480,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-467411359,source3
S1-508245542,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-291353274,source2
S1-508273585,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-497166480,source2
S1-508381910,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-272345919,source2
S1-508556728,78,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-296318952,source2
S1-508599460,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-316177242,source3
S1-508606397,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-335144916,source3
S1-508727025,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-949741460,source2
S1-508741576,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-891262453,source2
S1-508823400,23,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-330186762,source2
S1-508908063,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-967185833,source2
S1-508953746,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-325664958,source3
S1-50898411,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-100197477,source2
S1-509002831,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-414700573,source2
S1-509081122,47,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-779046920,source2
S1-509094995,6,0,0,0,0,0.0045,0.0002,0.0043,true,false,S2-747466359,source2
S1-509107855,1,1,1,1,1,0.993,0.0,0.993,false,true,S3-505065877,source3
S1-509332273,2,0,0,0,0,0.0005,0.0002,0.0003,true,false,S2-484697078,source2
S1-509404296,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-242367010,source2
S1-509482198,1,0,0,0,0,0.0006,0.0,0.0006,true,false,S3-944087937,source3
S1-509819973,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-319537784,source3
S1-509889731,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-873537915,source3
S1-50999290,4,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-661232572,source2
S1-510104159,7,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-226521083,source2
S1-510181653,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-692939662,source2
S1-510327104,2,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-47667961,source2
S1-510465376,6,0,0,0,0,0.0,0.0,0.0,true,false,S2-386970348,source2
S1-510485852,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-711881731,source3
S1-510937618,42,0,0,0,0,0.0,0.0,0.0,true,false,S3-176386540,source3
S1-511010319,69,0,0,0,0,0.0,0.0,0.0,true,false,S2-112345273,source2
S1-51101506,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-363654366,source2
S1-511020619,22,0,0,0,0,0.0,0.0,0.0,true,false,S2-682178941,source2
S1-511087107,42,0,0,0,0,0.0,0.0,0.0,true,false,S3-986769906,source3
S1-51112073,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-190656528,source2
S1-51113716,5,0,0,0,0,0.0,0.0,0.0,true,false,S3-545377325,source3
S1-511142864,68,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-382704991,source2
S1-51128653,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-464746244,source3
S1-511355563,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-379609802,source3
S1-511473391,57,0,0,0,0,0.0,0.0,0.0,true,false,S2-964292853,source2
S1-511533807,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-291374131,source3
S1-511869185,1,1,1,1,1,0.9906,0.0,0.9906,false,true,S3-964506475,source3
S1-511963248,4,0,0,0,0,0.0602,0.0001,0.0601,true,false,S2-797854416,source2
S1-512024286,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-523030647,source2
S1-512066012,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-670968816,source3
S1-512069001,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-487805187,source2
S1-512080827,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-551755963,source2
S1-512081097,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-246127570,source3
S1-512138830,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-119098033,source2
S1-512179486,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-506858538,source3
S1-512180453,176,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-686282838,source2
S1-512204886,1,1,1,1,1,0.9862,0.0,0.9862,false,true,S2-246918842,source2
S1-512220754,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-431981637,source2
S1-512447149,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-375767001,source3
S1-5124527,113,0,0,0,0,0.0,0.0,0.0,true,false,S3-445901533,source3
S1-512550183,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-847897243,source2
S1-512607790,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-371032621,source2
S1-512842972,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-520611862,source3
S1-51289619,81,0,0,0,0,0.0,0.0,0.0,true,false,S2-459556452,source2
S1-512920716,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-445017995,source2
S1-513015226,113,0,0,0,0,0.0001,0.0,0.0,true,false,S3-421470513,source3
S1-513115250,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-57046353,source2
S1-513223898,39,0,0,0,0,0.0003,0.0001,0.0002,true,false,S2-612206634,source2
S1-513245267,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-135998383,source2
S1-513400646,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-944623384,source3
S1-513511007,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-543982479,source2
S1-513595013,2,1,0,0,0,0.7919,0.0,0.7919,false,true,S2-685753457,source2
